query,significant,p_value,term_size,query_size,intersection_size,precision,recall,term_id,source,term_name,effective_domain_size,source_order,parents,evidence_codes,intersection
query_1,TRUE,0.01804197529414509,4904,239,96,0.401673640167364,0.01957585644371941,GO:0003824,GO:MF,catalytic activity,17314,368,,"IDA IMP IBA TAS,IBA TAS,IDA,IMP IBA,IDA TAS,IDA IBA TAS,IDA IBA TAS,IBA,EXP IBA TAS,EXP IDA IMP ISS IBA,EXP IDA IBA TAS,TAS,IDA IBA,IDA IBA TAS,EXP IDA IBA,IDA,IDA,IDA IBA,ISS IBA,IDA TAS,EXP IDA IMP TAS,EXP IDA IBA TAS,IMP,EXP IDA IMP ISS IBA TAS,IDA IBA TAS,IDA IBA,EXP IDA IBA TAS,IMP IBA TAS,IDA,IBA,IDA,IDA IMP ISS IBA TAS,IDA,IBA,IBA,IDA IMP IBA TAS,TAS,IDA IBA TAS,IDA IBA TAS,IMP ISS IBA,NAS,IBA TAS,IDA IBA TAS,IDA ISS IBA TAS,IDA TAS,IDA IBA TAS,IBA,IDA IBA,IDA IBA,IDA IMP IGI IBA TAS,IDA IMP IBA,IBA,NAS,IMP IBA,IDA IBA,IDA IBA TAS,IDA IBA,IBA NAS,IDA,IDA IMP IBA,EXP IDA IMP IBA TAS,IDA IMP IBA,IDA IBA,IBA,IDA IBA NAS,IDA ISS IBA,IDA IBA,NAS,IMP IBA NAS,EXP IDA IBA TAS,TAS,IDA IBA,IDA IBA TAS,IDA IMP,IMP ISS IBA TAS,IDA IBA,EXP IDA IBA TAS,IDA IBA TAS,IDA IBA,IDA IMP IBA,IDA IBA TAS,IBA,IDA IMP IBA TAS,IDA IBA TAS,EXP IDA ISS IBA TAS NAS,IBA,IDA ISS IBA TAS,IDA IBA,TAS,IDA IMP IBA,IDA IBA,IBA,IDA,IDA IBA,ISS,IDA IBA","PTPRF,PHGDH,PFN2,TMTC3,CYB5R2,PIR,MMP1,MCM3,BLMH,EBP,PTPN12,DLG1,PSMB5,UCHL1,GPX7,GSTM2,ABCB10,TXNL1,P3H1,GSTM3,CTSG,MMP2,GCLM,PRKCA,CBR3,QSOX1,ELANE,GAMT,MSH2,PLBD2,CNOT1,PARP1,POP1,NT5DC1,DPYSL3,RNMT,LTF,RNASEH2A,CYP2S1,RRM1,LTBP1,PRCP,AKR1C3,PLOD2,GSTM4,MPO,FKBP9,PPIH,LTN1,CTPS1,POGLUT1,AEBP1,EXOSC3,OXCT1,RNF40,UBE2H,UBE3C,PSMB6,PPP2R5A,MVK,PRTN3,ASRGL1,CES1,IREB2,PSAT1,SETD3,UMPS,LTBP4,MT-ND5,PKN1,CHM,EIF4A3,SIRT5,HACL1,PPP1CC,NUDT1,GMPS,ALDH3A1,RFC4,PRPS1,VRK2,BST1,HDAC1,HAT1,AKT1,GPN1,CBR1,ASNS,PPP1R8,MFN1,ADI1,BMP2K,IRF2BP1,MIF,FKBP7,MCM4"
query_1,TRUE,0.01826652278921685,122,239,9,0.03765690376569038,0.07377049180327869,GO:0004866,GO:MF,endopeptidase inhibitor activity,17314,1135,,"IBA,IDA IBA,IBA,IDA IBA NAS,IDA,IBA TAS,IDA,IMP IBA NAS,IBA TAS","SERPINB5,CSTA,SERPINF1,SERPINB4,THBS1,SERPINH1,LTF,SERPINB3,PZP"
query_1,TRUE,0.022095627442439373,125,239,9,0.03765690376569038,0.072,GO:0030414,GO:MF,peptidase inhibitor activity,17314,3925,,"IBA,IDA IBA,IBA,IDA IBA NAS,IDA,IBA TAS,IDA,IMP IBA NAS,IBA TAS","SERPINB5,CSTA,SERPINF1,SERPINB4,THBS1,SERPINH1,LTF,SERPINB3,PZP"
query_1,TRUE,0.02709628202630709,17,239,4,0.016736401673640166,0.23529411764705882,GO:0061608,GO:MF,nuclear import signal receptor activity,17314,8425,,"IBA,IDA IBA,IDA IBA,IDA IBA","TNPO2,KPNA4,KPNA2,KPNA1"
query_1,TRUE,0.03384150575031245,305,239,14,0.058577405857740586,0.04590163934426229,GO:0004857,GO:MF,enzyme inhibitor activity,17314,1127,,"IBA,IDA IBA,IBA,IDA IBA,IDA IBA NAS,IDA,IBA TAS,TAS,IDA,IMP IBA NAS,ISS,ISS TAS,IBA TAS,IBA TAS","SERPINB5,CSTA,SERPINF1,PRKAR2B,SERPINB4,THBS1,SERPINH1,SFN,LTF,SERPINB3,HSPB1,AKT1,PPP1R8,PZP"
query_1,TRUE,0.047437782391682254,138,239,9,0.03765690376569038,0.06521739130434782,GO:0061135,GO:MF,endopeptidase regulator activity,17314,8398,,"IBA,IDA IBA,IBA,IDA IBA NAS,IDA,IBA TAS,IDA,IMP IBA NAS,IBA TAS","SERPINB5,CSTA,SERPINF1,SERPINB4,THBS1,SERPINH1,LTF,SERPINB3,PZP"
query_1,TRUE,1.631589763187287e-5,22,109,8,0.07339449541284404,0.36363636363636365,HP:0000703,HP,Dentinogenesis imperfecta,4958,546,,"HP,HP,HP,HP,HP,HP,HP,HP","SPARC,SERPINF1,COL1A2,P3H1,SERPINH1,COL1A1,TRIP11,CCDC134"
query_1,TRUE,5.223994490440929e-5,25,109,8,0.07339449541284404,0.32,HP:0010299,HP,Abnormal dentin morphology,4958,6757,,"HP,HP,HP,HP,HP,HP,HP,HP","SPARC,SERPINF1,COL1A2,P3H1,SERPINH1,COL1A1,TRIP11,CCDC134"
query_1,TRUE,3.4566827672073626e-4,4,109,4,0.03669724770642202,1,HP:0025509,HP,Piezogenic pedal papules,4958,9932,,"HP,HP,HP,HP","COL5A1,COL5A2,COL1A1,AEBP1"
query_1,TRUE,9.468596516201018e-4,35,109,8,0.07339449541284404,0.22857142857142856,HP:0001030,HP,Fragile skin,4958,805,,"HP,HP,HP,HP,HP,HP,HP,HP","PKP1,KRT5,JUP,COL5A1,COL5A2,MMP1,COL1A2,COL1A1"
query_1,TRUE,0.0014974853938904912,37,109,8,0.07339449541284404,0.21621621621621623,HP:0001075,HP,Atrophic scars,4958,844,,"HP,HP,HP,HP,HP,HP,HP,HP","KRT5,COL12A1,COL5A1,COL5A2,MMP1,COL1A2,COL1A1,AEBP1"
query_1,TRUE,0.0015623896686733738,17,109,6,0.05504587155963303,0.35294117647058826,HP:0003834,HP,Shoulder dislocation,4958,2698,,"HP,HP,HP,HP,HP,HP","COL5A1,COL5A2,TMTC3,COL1A2,COL1A1,AEBP1"
query_1,TRUE,0.005128707349631634,12,109,5,0.045871559633027525,0.4166666666666667,HP:0003179,HP,Protrusio acetabuli,4958,2290,,"HP,HP,HP,HP,HP","HSPG2,SERPINF1,COL1A2,MMP2,COL1A1"
query_1,TRUE,0.011493673496164068,7,109,4,0.03669724770642202,0.5714285714285714,HP:0006243,HP,Phalangeal dislocation,4958,4090,,"HP,HP,HP,HP","COL5A1,COL5A2,COL1A1,AEBP1"
query_1,TRUE,0.0140340513248555,256,109,18,0.1651376146788991,0.0703125,HP:0002827,HP,Hip dislocation,4958,2042,,"HP,HP,HP,HP,HP,HP,HP,HP,HP,HP,HP,HP,HP,HP,HP,HP,HP,HP","HSPG2,COL12A1,COL5A1,COL5A2,FBLN1,SPARC,GJA1,EBP,COL1A2,COL1A1,LTBP1,AEBP1,EXOSC3,ITGA7,EIF4A3,ATP6V0A2,SF3B4,AKT1"
query_1,TRUE,0.016158361425955184,3,109,3,0.027522935779816515,1,HP:0025014,HP,Subcutaneous spheroids,4958,9471,,"HP,HP,HP","COL5A1,COL5A2,COL1A1"
query_1,TRUE,0.022598221889951912,8,109,4,0.03669724770642202,0.5,HP:0010750,HP,Dermatochalasis,4958,7179,,"HP,HP,HP,HP","COL5A1,COL5A2,COL1A1,LTBP1"
query_1,TRUE,0.022598221889951912,8,109,4,0.03669724770642202,0.5,HP:0025019,HP,Arterial rupture,4958,9476,,"HP,HP,HP,HP","COL5A1,COL5A2,COL1A2,COL1A1"
query_1,TRUE,0.02473346299052317,26,109,6,0.05504587155963303,0.23076923076923078,HP:0033800,HP,Blistering by anatomical location,4958,13784,,"HP,HP,HP,HP,HP,HP","PKP1,KRT5,KRT17,MMP1,ITGA6,KRT16"
query_1,TRUE,0.02636271684836068,16,109,5,0.045871559633027525,0.3125,HP:0200040,HP,Epidermoid cyst,4958,16488,,"HP,HP,HP,HP,HP","KRT5,KRT17,CTNND1,POGLUT1,KRT16"
query_1,TRUE,0.02636271684836068,16,109,5,0.045871559633027525,0.3125,HP:0001788,HP,Premature rupture of membranes,4958,1296,,"HP,HP,HP,HP,HP","COL5A1,COL5A2,SERPINH1,COL1A1,ATP6V0A2"
query_1,TRUE,0.02825590727399176,379,109,22,0.2018348623853211,0.05804749340369393,HP:0001384,HP,Abnormal hip joint morphology,4958,1040,,"HP,HP,HP,HP,HP,HP,HP,HP,HP,HP,HP,HP,HP,HP,HP,HP,HP,HP,HP,HP,HP,HP","HSPG2,COL12A1,COL5A1,COL5A2,FBLN1,SPARC,SERPINF1,GJA1,EBP,COL1A2,MMP2,COMP,COL1A1,LTBP1,AEBP1,EXOSC3,TRIP11,ITGA7,EIF4A3,ATP6V0A2,SF3B4,AKT1"
query_1,TRUE,0.04512431747633823,74,109,9,0.08256880733944955,0.12162162162162163,HP:0000987,HP,Atypical scarring of skin,4958,771,,"HP,HP,HP,HP,HP,HP,HP,HP,HP","KRT5,COL12A1,COL5A1,COL5A2,MMP1,EBP,COL1A2,COL1A1,AEBP1"
query_1,TRUE,6.91309610782111e-7,405,195,27,0.13846153846153847,0.06666666666666667,HPA:0380201,HPA,placenta; endothelial cells[≥Low],11019,524,,"Supported,Enhanced,Enhanced,Enhanced,Supported,Supported,Enhanced,Supported,Enhanced,Supported,Enhanced,Enhanced,Enhanced,Enhanced,Enhanced,Supported,Enhanced,Supported,Supported,Supported,Enhanced,Supported,Enhanced,Enhanced,Supported,Enhanced,Enhanced","JUP,FBLN2,SLC2A1,FBLN1,SPARC,ATP2C1,GJA1,DLG1,NID2,FUS,TAGLN,CTNND1,LAMC1,COL4A2,LMOD1,AEBP1,PDCD5,TRIP11,RBBP7,WTAP,LRRC1,CC2D1A,MYH10,SLC1A5,PLIN2,SPTB,MCM4"
query_1,TRUE,1.3365808456500085e-6,334,195,24,0.12307692307692308,0.0718562874251497,HPA:0380202,HPA,placenta; endothelial cells[≥Medium],11019,525,,"Supported,Enhanced,Enhanced,Enhanced,Supported,Supported,Enhanced,Enhanced,Supported,Enhanced,Enhanced,Enhanced,Enhanced,Enhanced,Supported,Enhanced,Supported,Supported,Supported,Supported,Enhanced,Enhanced,Enhanced,Enhanced","JUP,FBLN2,SLC2A1,FBLN1,SPARC,ATP2C1,GJA1,NID2,FUS,TAGLN,CTNND1,LAMC1,COL4A2,LMOD1,AEBP1,PDCD5,TRIP11,RBBP7,WTAP,CC2D1A,MYH10,SLC1A5,SPTB,MCM4"
query_1,TRUE,3.0858459297676467e-6,244,195,20,0.10256410256410256,0.08196721311475409,HPA:0380203,HPA,placenta; endothelial cells[High],11019,526,,"Enhanced,Enhanced,Enhanced,Supported,Supported,Enhanced,Enhanced,Supported,Enhanced,Enhanced,Enhanced,Enhanced,Enhanced,Supported,Enhanced,Supported,Supported,Supported,Enhanced,Enhanced","FBLN2,SLC2A1,FBLN1,SPARC,ATP2C1,GJA1,NID2,FUS,TAGLN,CTNND1,LAMC1,COL4A2,LMOD1,AEBP1,PDCD5,TRIP11,RBBP7,WTAP,SLC1A5,MCM4"
query_1,TRUE,3.1270559308987266e-6,295,195,22,0.11282051282051282,0.07457627118644068,HPA:0381193,HPA,placenta; cytotrophoblasts[High],11019,520,,"Supported,Supported,Supported,Enhanced,Supported,Supported,Enhanced,Supported,Enhanced,Enhanced,Enhanced,Supported,Supported,Supported,Enhanced,Enhanced,Supported,Enhanced,Enhanced,Enhanced,Supported,Enhanced","JUP,SPARC,ATP2C1,GJA1,MCM3,DLG1,NID2,FUS,CTNND1,LAMC1,PDCD5,TRIP11,RBBP7,WTAP,LRRC1,PKP3,CC2D1A,MYH10,SLC1A5,RFC4,HAT1,MCM4"
query_1,TRUE,4.494831392053678e-6,51,195,10,0.05128205128205128,0.19607843137254902,HPA:0471432,HPA,skin 2; extracellular matrix[≥Medium],11019,702,,"Enhanced,Enhanced,Enhanced,Supported,Enhanced,Enhanced,Enhanced,Supported,Supported,Enhanced","POSTN,FBLN2,FBLN1,LAMB2,ITGA6,LAMC1,COL4A2,AEBP1,RBBP7,CD248"
query_1,TRUE,7.0659748578247775e-6,68,195,11,0.05641025641025641,0.16176470588235295,HPA:0471431,HPA,skin 2; extracellular matrix[≥Low],11019,701,,"Enhanced,Enhanced,Enhanced,Supported,Enhanced,Enhanced,Enhanced,Enhanced,Supported,Supported,Enhanced","POSTN,FBLN2,FBLN1,LAMB2,ITGA6,LAMC1,COL15A1,COL4A2,AEBP1,RBBP7,CD248"
query_1,TRUE,1.6347611295674956e-5,296,195,21,0.1076923076923077,0.07094594594594594,HPA:0471393,HPA,skin 2; cells in basal layer[High],11019,682,,"Enhanced,Enhanced,Supported,Enhanced,Supported,Enhanced,Supported,Supported,Supported,Enhanced,Supported,Enhanced,Enhanced,Enhanced,Supported,Enhanced,Enhanced,Enhanced,Enhanced,Supported,Enhanced","KRT5,SERPINB5,JUP,SLC2A1,ATP2C1,CKAP4,SERPINH1,FUS,PARP1,SFN,RBBP7,DSG2,LRRC1,PKP3,EIF4A3,SLC1A5,ALDH3A1,RFC4,TMPO,HAT1,MCM4"
query_1,TRUE,3.0367685791247343e-5,683,195,33,0.16923076923076924,0.048316251830161056,HPA:0471412,HPA,skin 2; cells in spinous layer[≥Medium],11019,690,,"Enhanced,Enhanced,Enhanced,Enhanced,Supported,Enhanced,Supported,Enhanced,Enhanced,Enhanced,Enhanced,Approved,Supported,Supported,Enhanced,Enhanced,Enhanced,Enhanced,Enhanced,Enhanced,Supported,Supported,Enhanced,Enhanced,Enhanced,Supported,Enhanced,Enhanced,Enhanced,Enhanced,Supported,Enhanced,Enhanced","PKP1,KRT5,SERPINB5,CSTA,JUP,S100A9,ATP2C1,FABP5,GJA1,CKAP4,SERPINB4,CALML3,FUS,PARP1,SFN,S100A8,KPNA2,OXCT1,SERPINB3,HSPB1,RBBP7,WTAP,DSG2,LRRC1,PKP3,EIF4A3,SLC1A5,ALDH3A1,RFC4,TMPO,HAT1,DSC2,MCM4"
query_1,TRUE,3.1961797320875096e-5,424,195,25,0.1282051282051282,0.0589622641509434,HPA:0381192,HPA,placenta; cytotrophoblasts[≥Medium],11019,519,,"Enhanced,Supported,Enhanced,Enhanced,Supported,Supported,Enhanced,Supported,Supported,Enhanced,Supported,Enhanced,Enhanced,Enhanced,Supported,Supported,Supported,Enhanced,Enhanced,Supported,Enhanced,Enhanced,Enhanced,Supported,Enhanced","CSTA,JUP,SLC2A1,FBLN1,SPARC,ATP2C1,GJA1,MCM3,DLG1,NID2,FUS,CTNND1,LAMC1,PDCD5,TRIP11,RBBP7,WTAP,LRRC1,PKP3,CC2D1A,MYH10,SLC1A5,RFC4,HAT1,MCM4"
query_1,TRUE,4.106643071888397e-5,871,195,38,0.19487179487179487,0.04362801377726751,HPA:0471411,HPA,skin 2; cells in spinous layer[≥Low],11019,689,,"Enhanced,Enhanced,Enhanced,Enhanced,Supported,Enhanced,Supported,Enhanced,Enhanced,Enhanced,Supported,Enhanced,Supported,Approved,Supported,Supported,Enhanced,Enhanced,Enhanced,Enhanced,Enhanced,Enhanced,Enhanced,Enhanced,Supported,Supported,Supported,Enhanced,Enhanced,Enhanced,Supported,Enhanced,Enhanced,Enhanced,Enhanced,Supported,Enhanced,Enhanced","PKP1,KRT5,SERPINB5,CSTA,JUP,S100A9,ATP2C1,FABP5,GJA1,CKAP4,TXNL1,SERPINB4,SERPINH1,CALML3,FUS,PARP1,SFN,S100A8,WDR26,RRM1,KPNA2,OXCT1,SERPINB3,HSPB1,RBBP7,PSMB6,WTAP,DSG2,LRRC1,PKP3,EIF4A3,SLC1A5,ALDH3A1,RFC4,TMPO,HAT1,DSC2,MCM4"
query_1,TRUE,5.507712817086672e-5,881,195,38,0.19487179487179487,0.043132803632236094,HPA:0461391,HPA,skin 1; cells in basal layer[≥Low],11019,628,,"Enhanced,Enhanced,Enhanced,Supported,Enhanced,Supported,Enhanced,Supported,Enhanced,Enhanced,Supported,Supported,Approved,Supported,Enhanced,Supported,Enhanced,Enhanced,Enhanced,Enhanced,Enhanced,Enhanced,Supported,Supported,Supported,Enhanced,Enhanced,Enhanced,Enhanced,Supported,Enhanced,Supported,Enhanced,Enhanced,Enhanced,Supported,Enhanced,Enhanced","PKP1,KRT5,SERPINB5,JUP,S100A9,ATP2C1,GJA1,MCM3,BLMH,CKAP4,TXNL1,SERPINH1,CALML3,FUS,TNFAIP2,PARP1,SFN,WDR26,KPNA2,PDCD5,OXCT1,HSPB1,RBBP7,PSMB6,WTAP,DSG2,LRRC1,PSAT1,PKP3,EIF4A3,SLC1A5,PLIN2,ALDH3A1,RFC4,TMPO,HAT1,DSC2,MCM4"
query_1,TRUE,6.522389633759972e-5,962,195,40,0.20512820512820512,0.04158004158004158,HPA:0471391,HPA,skin 2; cells in basal layer[≥Low],11019,680,,"Enhanced,Enhanced,Enhanced,Supported,Enhanced,Enhanced,Supported,Enhanced,Enhanced,Supported,Supported,Approved,Enhanced,Supported,Enhanced,Supported,Enhanced,Enhanced,Enhanced,Enhanced,Enhanced,Enhanced,Enhanced,Enhanced,Supported,Supported,Supported,Enhanced,Enhanced,Enhanced,Enhanced,Enhanced,Supported,Enhanced,Enhanced,Enhanced,Enhanced,Supported,Enhanced,Enhanced","PKP1,KRT5,SERPINB5,JUP,S100A9,SLC2A1,ATP2C1,GJA1,CKAP4,TXNL1,SERPINH1,CALML3,ITGA6,FUS,TNFAIP2,PARP1,SFN,S100A8,WDR26,COL15A1,RRM1,KPNA2,OXCT1,HSPB1,RBBP7,PSMB6,WTAP,DSG2,LRRC1,PSAT1,PKP3,PALLD,EIF4A3,SLC1A5,ALDH3A1,RFC4,TMPO,HAT1,DSC2,MCM4"
query_1,TRUE,6.743087694732773e-5,888,195,38,0.19487179487179487,0.04279279279279279,HPA:0470201,HPA,skin 2; endothelial cells[≥Low],11019,695,,"Enhanced,Enhanced,Supported,Enhanced,Enhanced,Enhanced,Enhanced,Enhanced,Supported,Supported,Enhanced,Enhanced,Enhanced,Supported,Supported,Supported,Approved,Enhanced,Supported,Supported,Enhanced,Enhanced,Enhanced,Enhanced,Supported,Enhanced,Enhanced,Enhanced,Supported,Supported,Supported,Enhanced,Supported,Enhanced,Enhanced,Enhanced,Supported,Enhanced","PKP1,SERPINB5,JUP,POSTN,S100A9,FBLN2,SLC2A1,FBLN1,SPARC,ATP2C1,FABP5,GJA1,CKAP4,TXNL1,LAMB2,SERPINH1,CALML3,ITGA6,FUS,PARP1,LAMC1,WDR26,COL15A1,LMOD1,AEBP1,PDCD5,OXCT1,HSPB1,RBBP7,PSMB6,WTAP,LRRC1,EIF4A3,SLC1A5,RFC4,TMPO,HAT1,MCM4"
query_1,TRUE,7.854376003998803e-5,476,195,26,0.13333333333333333,0.0546218487394958,HPA:0381191,HPA,placenta; cytotrophoblasts[≥Low],11019,518,,"Enhanced,Supported,Enhanced,Enhanced,Supported,Supported,Enhanced,Supported,Supported,Enhanced,Supported,Enhanced,Enhanced,Enhanced,Enhanced,Supported,Supported,Supported,Enhanced,Enhanced,Supported,Enhanced,Enhanced,Enhanced,Supported,Enhanced","CSTA,JUP,SLC2A1,FBLN1,SPARC,ATP2C1,GJA1,MCM3,DLG1,NID2,FUS,TAGLN,CTNND1,LAMC1,PDCD5,TRIP11,RBBP7,WTAP,LRRC1,PKP3,CC2D1A,MYH10,SLC1A5,RFC4,HAT1,MCM4"
query_1,TRUE,1.087388264659625e-4,248,195,18,0.09230769230769231,0.07258064516129033,HPA:0471413,HPA,skin 2; cells in spinous layer[High],11019,691,,"Enhanced,Supported,Enhanced,Supported,Enhanced,Enhanced,Enhanced,Enhanced,Supported,Enhanced,Enhanced,Enhanced,Enhanced,Supported,Supported,Supported,Enhanced,Supported","SERPINB5,JUP,S100A9,ATP2C1,FABP5,GJA1,CKAP4,SERPINB4,FUS,SFN,S100A8,SERPINB3,HSPB1,RBBP7,WTAP,EIF4A3,TMPO,HAT1"
query_1,TRUE,1.1651838709615126e-4,28,195,7,0.035897435897435895,0.25,HPA:0471433,HPA,skin 2; extracellular matrix[High],11019,703,,"Enhanced,Enhanced,Enhanced,Enhanced,Supported,Supported,Enhanced","POSTN,FBLN2,FBLN1,COL4A2,AEBP1,RBBP7,CD248"
query_1,TRUE,2.651437054776531e-4,60,195,9,0.046153846153846156,0.15,HPA:0461431,HPA,skin 1; extracellular matrix[≥Low],11019,646,,"Enhanced,Enhanced,Enhanced,Supported,Enhanced,Enhanced,Enhanced,Supported,Enhanced","POSTN,FBLN2,FBLN1,LAMB2,ITGA6,COL15A1,COL4A2,AEBP1,CD248"
query_1,TRUE,4.736591180010106e-4,48,195,8,0.041025641025641026,0.16666666666666666,HPA:0461432,HPA,skin 1; extracellular matrix[≥Medium],11019,647,,"Enhanced,Enhanced,Enhanced,Supported,Enhanced,Enhanced,Supported,Enhanced","POSTN,FBLN2,FBLN1,LAMB2,COL15A1,COL4A2,AEBP1,CD248"
query_1,TRUE,8.023644107211816e-4,1021,195,39,0.2,0.03819784524975514,HPA:0471441,HPA,skin 2; fibrohistiocytic cells[≥Low],11019,704,,"Enhanced,Enhanced,Enhanced,Enhanced,Enhanced,Enhanced,Supported,Supported,Enhanced,Enhanced,Enhanced,Supported,Enhanced,Supported,Supported,Approved,Supported,Enhanced,Supported,Enhanced,Enhanced,Enhanced,Enhanced,Enhanced,Supported,Enhanced,Supported,Supported,Enhanced,Enhanced,Supported,Enhanced,Supported,Enhanced,Enhanced,Enhanced,Supported,Enhanced,Enhanced","CSTA,POSTN,S100A9,FBLN2,SLC2A1,FBLN1,SPARC,ATP2C1,FABP5,GJA1,CKAP4,TXNL1,GSTM3,LAMB2,SERPINH1,CALML3,FUS,TNFAIP2,PARP1,S100A8,WDR26,COL15A1,COL4A2,KPNA2,AEBP1,PDCD5,RBBP7,PSMB6,ALCAM,CES1,WTAP,LRRC1,EIF4A3,SLC1A5,RFC4,TMPO,HAT1,CD248,MCM4"
query_1,TRUE,8.079084401854659e-4,7036,195,154,0.7897435897435897,0.02188743604320637,HPA:0470000,HPA,skin 2,11019,676,,"Enhanced,Enhanced,Enhanced,Approved,Enhanced,Supported,Enhanced,Enhanced,Enhanced,Enhanced,Enhanced,Approved,Enhanced,Enhanced,Approved,Enhanced,Supported,Supported,Enhanced,Enhanced,Approved,Enhanced,Enhanced,Enhanced,Approved,Supported,Approved,Enhanced,Enhanced,Approved,Approved,Approved,Supported,Approved,Enhanced,Enhanced,Enhanced,Supported,Approved,Approved,Approved,Enhanced,Supported,Supported,Approved,Supported,Approved,Approved,Approved,Enhanced,Supported,Enhanced,Supported,Enhanced,Enhanced,Approved,Enhanced,Enhanced,Approved,Enhanced,Approved,Enhanced,Enhanced,Approved,Enhanced,Enhanced,Enhanced,Approved,Approved,Enhanced,Approved,Enhanced,Approved,Approved,Enhanced,Enhanced,Approved,Supported,Supported,Supported,Approved,Enhanced,Approved,Approved,Approved,Enhanced,Enhanced,Enhanced,Supported,Supported,Approved,Enhanced,Approved,Supported,Approved,Supported,Approved,Enhanced,Enhanced,Enhanced,Approved,Approved,Enhanced,Approved,Supported,Enhanced,Supported,Enhanced,Enhanced,Approved,Approved,Supported,Enhanced,Approved,Approved,Approved,Approved,Enhanced,Enhanced,Supported,Enhanced,Approved,Approved,Approved,Approved,Approved,Enhanced,Approved,Approved,Enhanced,Approved,Enhanced,Approved,Enhanced,Approved,Enhanced,Supported,Supported,Approved,Approved,Enhanced,Approved,Enhanced,Approved,Enhanced,Enhanced,Approved,Supported,Approved,Approved,Approved,Approved,Approved,Enhanced","PKP1,KRT5,SERPINB5,HSPG2,CSTA,JUP,KRT17,BID,PHGDH,POSTN,S100A9,RCC2,FBLN2,SLC2A1,TMTC3,FBLN1,SPARC,ATP2C1,FABP5,GJA1,PIR,BLMH,CKAP4,TFRC,PTPN12,DLG1,VTA1,NID2,NHERF1,CTHRC1,GSTM2,COL1A2,TXNL1,P3H1,PRKAR2B,GSTM3,SERPINB4,LAMB2,THBS1,TNPO2,NDRG1,ABRACL,TP53BP1,MSH2,PLBD2,SERPINH1,CNOT1,CALML3,SLC7A5,ITGA6,FUS,TNFAIP2,PARP1,CTNND1,LAMC1,MRPL9,SFN,S100A8,RNMT,KPNA4,COL1A1,WDR26,COL15A1,PTK7,RAVER1,SLC16A1,RRM1,PLOD2,GSTM4,COL4A2,FKBP9,KPNA2,ARL3,PPIH,LMOD1,CTPS1,POGLUT1,AEBP1,UBXN7,EXOSC3,KRT16,GOLGA5,PLP2,FXR1,PRPF3,PDCD5,OXCT1,SERPINB3,KPNA1,TRIP11,RNF40,HSPB1,UBE2H,RBBP7,UBE3C,PSMB6,MVK,ALCAM,PRXL2A,CES1,YIF1B,SSRP1,ELAPOR1,RBM26,WTAP,DSG2,SMARCC1,LRRC1,PSAT1,SETD3,LTBP4,NELFB,PKP3,PKN1,TTLL12,CHM,UBAP2,MARCKSL1,PALLD,EIF4A3,MYH10,SIRT5,HACL1,DIPK2A,CCDC134,ELP1,SLC1A5,NUDT1,ATP6V0A2,ALDH3A1,NPM3,RFC4,HDGFL3,TMPO,VRK2,HDAC1,HAT1,AKT1,ATP6AP1,GLTP,CBR1,ASNS,PPP1R8,MFN1,DSC2,CD248,ADI1,MTA2,BMP2K,PIGS,IRF2BP1,MIF,ARPC1A,MCM4"
query_1,TRUE,9.965750252162024e-4,760,195,32,0.1641025641025641,0.042105263157894736,HPA:0461411,HPA,skin 1; cells in spinous layer[≥Low],11019,637,,"Enhanced,Enhanced,Enhanced,Enhanced,Supported,Enhanced,Supported,Enhanced,Enhanced,Supported,Enhanced,Supported,Enhanced,Supported,Supported,Enhanced,Enhanced,Enhanced,Enhanced,Enhanced,Enhanced,Supported,Supported,Enhanced,Enhanced,Enhanced,Supported,Enhanced,Enhanced,Enhanced,Supported,Enhanced","PKP1,KRT5,SERPINB5,CSTA,JUP,S100A9,ATP2C1,FABP5,GJA1,MCM3,CKAP4,TXNL1,SERPINB4,FUS,PARP1,SFN,WDR26,KPNA2,OXCT1,SERPINB3,HSPB1,RBBP7,WTAP,DSG2,LRRC1,PKP3,EIF4A3,ALDH3A1,RFC4,TMPO,HAT1,MCM4"
query_1,TRUE,0.001706037534254664,27,195,6,0.03076923076923077,0.2222222222222222,HPA:0461433,HPA,skin 1; extracellular matrix[High],11019,648,,"Enhanced,Enhanced,Enhanced,Enhanced,Enhanced,Enhanced","POSTN,FBLN2,FBLN1,COL15A1,COL4A2,CD248"
query_1,TRUE,0.0017524819324185364,562,195,26,0.13333333333333333,0.046263345195729534,HPA:0470182,HPA,skin 2; cells in granular layer[≥Medium],11019,687,,"Enhanced,Enhanced,Enhanced,Supported,Enhanced,Supported,Enhanced,Enhanced,Enhanced,Approved,Supported,Enhanced,Enhanced,Enhanced,Enhanced,Enhanced,Enhanced,Supported,Supported,Enhanced,Enhanced,Enhanced,Supported,Enhanced,Supported,Enhanced","PKP1,SERPINB5,CSTA,JUP,S100A9,ATP2C1,FABP5,CKAP4,SERPINB4,CALML3,FUS,SFN,S100A8,WDR26,OXCT1,SERPINB3,HSPB1,RBBP7,WTAP,DSG2,LRRC1,PKP3,EIF4A3,TMPO,HAT1,MCM4"
